Date,PlayerID,Training,FactorRatio,FactorRPE
2018-04-04,2,Yes,2.662284192,7.696716324
2018-04-04,3,Yes,6.161601504,22.16631082
2018-04-04,4,Yes,6.372597004,22.21531393
2018-04-04,6,Yes,3.892566382,10.83489769
2018-04-04,6,Yes,4.97657677,18.79783531
2018-04-04,7,Yes,3.552837408,11.49200155
2018-04-04,10,Yes,5.883711229,14.53671363
2018-04-04,11,Yes,3.662104766,11.50336672
2018-04-04,13,Yes,4.349179858,14.32298932
2018-04-04,15,Yes,4.359113254,14.32402252
2018-04-04,16,Yes,7.535918002,28.23023637
2018-04-03,1,Yes,7.502431713,25.27065061
2018-04-03,2,Yes,5.809210821,17.43972748
2018-04-03,2,Yes,5.832562687,20.69627992
2018-04-03,3,Yes,7.524982225,27.08812598
2018-04-03,3,Yes,3.892889129,7.394333119
2018-04-03,4,Yes,6.417987566,27.63836769
2018-04-03,5,Yes,6.589249482,27.68323801
2018-04-03,6,Yes,6.445104035,25.8260583
2018-04-03,6,Yes,2.959328289,10.15388007
2018-04-03,6,Yes,2.544575007,11.63103657
2018-04-03,7,Yes,6.239186435,27.61977014
2018-04-03,8,Yes,10.36033207,37.40986688
2018-04-03,10,Yes,9.413552281,32.10990735
2018-04-03,10,Yes,4.642059249,8.944025275
2018-04-03,11,Yes,4.604162735,12.11290482
2018-04-03,11,Yes,6.82757306,23.54793165
2018-04-03,11,Yes,3.195479964,3.85413878
2018-04-03,13,Yes,7.512765786,25.99122234
2018-04-03,13,Yes,4.907486764,18.57139911
2018-04-03,13,Yes,6.561253601,18.07484158
2018-04-03,14,Yes,7.753851014,27.83142805
2018-04-03,16,Yes,7.543367329,27.433399
2018-04-03,16,Yes,4.848967271,11.68092912
2018-04-03,17,Yes,7.443844299,24.33152841
2018-04-03,17,Yes,4.104712455,11.52662456
2018-04-03,17,Yes,5.668071841,13.95739219
2018-04-02,1,Yes,9.369332873,38.03772435
2018-04-02,1,Yes,7.39004675,27.95300551
2018-04-02,1,Yes,7.513012235,28.7180677
2018-04-02,2,Yes,5.558237619,18.62333381
2018-04-02,2,Yes,10.140996,35.94805948
2018-04-02,2,Yes,6.749587579,23.19645945
2018-04-02,2,Yes,5.068182448,15.74290143
2018-04-02,3,Yes,7.699497056,28.23468608
2018-04-02,3,Yes,10.10126241,35.94392669
2018-04-02,3,Yes,10.21469518,37.42749422
2018-04-02,4,Yes,5.276984922,21.28812436
2018-04-02,4,Yes,8.974000284,35.77256347
2018-04-02,4,Yes,9.08743305,37.256131
2018-04-02,6,Yes,5.307185787,22.01076248
2018-04-02,6,Yes,7.261313277,28.65911248
2018-04-02,6,Yes,9.984311492,42.25606635
2018-04-02,6,Yes,3.074242743,11.29424099
2018-04-02,7,Yes,5.068784279,21.98596575
2018-04-02,7,Yes,8.78486508,35.03339419
2018-04-02,7,Yes,7.136344535,30.11788327
2018-04-02,8,Yes,7.060886913,23.26161386
2018-04-02,8,Yes,10.32932985,35.24815169
2018-04-02,8,Yes,10.41416446,38.88723523
2018-04-02,8,Yes,3.951733573,8.986300478
2018-04-02,10,Yes,7.00025082,21.52147941
2018-04-02,10,Yes,9.830588606,31.7286213
2018-04-02,10,Yes,10.82023167,36.77098072
2018-04-02,11,Yes,7.858030717,27.53167871
2018-04-02,11,Yes,10.25026336,35.95942465
2018-04-02,11,Yes,9.039847957,32.82330968
2018-04-02,11,Yes,3.872667081,9.697573433
2018-04-02,12,Yes,5.507446537,20.61965533
2018-04-02,12,Yes,6.575831012,24.42771877
2018-04-02,12,Yes,6.679731058,26.62979163
2018-04-02,12,Yes,3.255438055,11.3401445
2018-04-02,13,Yes,5.864491689,23.80255679
2018-04-02,13,Yes,9.142467342,35.07058929
2018-04-02,13,Yes,5.741526205,23.0374946
2018-04-02,13,Yes,2.298167763,9.184858137
2018-04-02,13,Yes,2.914627943,7.238467858
2018-04-02,14,Yes,6.613249046,22.20072325
2018-04-02,14,Yes,7.700698959,24.57177602
2018-04-02,14,Yes,7.804599006,26.77384889
2018-04-02,15,Yes,5.784467983,14.75454648
2018-04-02,15,Yes,10.78626607,35.29567876
2018-04-02,15,Yes,9.156810963,28.94315718
2018-04-02,15,Yes,5.713452522,15.09052072
2018-04-02,16,Yes,7.767828798,26.08330286
2018-04-02,16,Yes,10.15052872,35.22955414
2018-04-02,16,Yes,7.625797875,26.75525134
2018-04-02,16,Yes,4.201504871,11.46560421
2018-04-01,13,Yes,2.855027566,7.232268674
2018-03-30,1,Yes,7.626445,30.20163524
2018-03-30,1,Yes,8.237658889,33.6673134
2018-03-30,1,Yes,5.760591643,21.60048393
2018-03-30,3,Yes,6.562702208,28.7818282
2018-03-30,3,Yes,6.368721262,28.35274024
2018-03-30,3,Yes,6.449269443,27.29826067
2018-03-30,6,Yes,5.966141902,19.68009163
2018-03-30,6,Yes,4.876885221,17.12922245
2018-03-30,6,Yes,5.852709136,18.1965241
2018-03-30,7,Yes,5.237652014,22.0035301
2018-03-30,7,Yes,6.329388355,29.06814598
2018-03-30,7,Yes,4.686114101,18.74056662
2018-03-30,8,Yes,6.503581011,21.46981955
2018-03-30,8,Yes,10.17199822,38.10977467
2018-03-30,8,Yes,9.428286125,34.59753964
2018-03-30,10,Yes,5.45666591,14.72045098
2018-03-30,10,Yes,9.106017677,32.79741676
2018-03-30,10,Yes,7.952798594,25.35026978
2018-03-30,11,Yes,7.858030717,27.53167871
2018-03-30,11,Yes,4.98346886,15.32517864
2018-03-30,11,Yes,6.32113617,23.91991892
2018-03-30,11,Yes,9.039847957,32.82330968
2018-03-30,13,Yes,7.977231471,27.54407707
2018-03-30,13,Yes,7.740833221,25.29544734
2018-03-30,13,Yes,5.12602148,18.59412945
2018-03-30,13,Yes,6.101845394,19.6614311
2018-03-30,14,Yes,5.237652014,22.0035301
2018-03-30,14,Yes,6.367519231,26.19412464
2018-03-30,14,Yes,5.133751968,19.80145723
2018-03-30,16,Yes,7.280858023,25.737818
2018-03-30,16,Yes,9.215920074,33.82317867
2018-03-30,16,Yes,5.862642533,18.1975573
2018-03-30,17,Yes,9.864576742,27.74038455
2018-03-30,17,Yes,9.651530358,28.74830726
2018-03-30,17,Yes,8.874933681,22.69802513
2018-03-29,1,Yes,8.244386996,33.733564
2018-03-29,1,Yes,8.874666323,35.76223149
2018-03-29,1,Yes,6.378533639,25.13241269
2018-03-29,2,Yes,5.366786164,22.01696166
2018-03-29,2,Yes,9.063801527,36.50140078
2018-03-29,2,Yes,9.186767012,37.26646297
2018-03-29,3,Yes,6.572234927,28.06332286
2018-03-29,3,Yes,8.964467565,36.4910688
2018-03-29,3,Yes,7.763584887,32.6364485
2018-03-29,4,Yes,6.571433573,26.6242458
2018-03-29,4,Yes,8.944600773,36.48900241
2018-03-29,4,Yes,6.448468089,25.8591836
2018-03-29,5,Yes,6.591300366,26.62631219
2018-03-29,5,Yes,6.335836677,25.81469313
2018-03-29,5,Yes,9.096965769,36.53762566
2018-03-29,5,Yes,3.891654016,16.28591076
2018-03-29,6,Yes,5.337386653,22.73340061
2018-03-29,6,Yes,9.901079592,41.49513694
2018-03-29,6,Yes,6.538269331,26.58802091
2018-03-29,6,Yes,2.67587118,9.518977833
2018-03-29,8,Yes,6.369000919,25.85091802
2018-03-29,8,Yes,3.882400954,14.50259388
2018-03-29,8,Yes,4.078861561,19.44542854
2018-03-29,10,Yes,4.151003328,15.25002874
2018-03-29,10,Yes,7.838485971,30.45297318
2018-03-29,10,Yes,9.2757669,36.55622321
2018-03-29,11,Yes,6.601634439,27.34688392
2018-03-29,11,Yes,8.974801639,37.21164053
2018-03-29,11,Yes,5.602458658,23.02302984
2018-03-29,11,Yes,3.911520809,16.28797715
2018-03-29,13,Yes,7.699497056,28.23468608
2018-03-29,13,Yes,10.08219697,37.38093736
2018-03-29,13,Yes,6.271748846,21.41293072
2018-03-29,13,Yes,4.142705848,12.89848209
2018-03-29,14,Yes,5.458580911,22.05356641
2018-03-29,14,Yes,9.155596273,36.53800552
2018-03-29,14,Yes,6.64993087,26.62669204
2018-03-29,15,Yes,4.153397509,15.2773347
2018-03-29,15,Yes,9.155195596,35.81846698
2018-03-29,15,Yes,6.659062912,25.18864817
2018-03-29,15,Yes,4.091914766,14.8948036
2018-03-29,16,Yes,5.665423089,23.06235432
2018-03-29,16,Yes,8.914800585,36.48590282
2018-03-29,16,Yes,6.409135181,26.57458934
2018-03-29,16,Yes,3.861052474,14.8437341
2018-03-29,16,Yes,3.5727042,11.49406794
2018-03-29,17,Yes,7.046409973,15.60530107
2018-03-29,17,Yes,12.91488564,40.42373057
2018-03-29,17,Yes,8.228227213,20.89693204
2018-03-28,1,Yes,3.664498947,11.53067268
2018-03-28,1,Yes,6.529528085,24.45567808
2018-03-28,2,Yes,4.112938168,14.03064036
2018-03-28,2,Yes,5.206481276,21.27507264
2018-03-28,3,Yes,3.853233474,11.55030343
2018-03-28,3,Yes,6.689664455,26.63082483
2018-03-28,4,Yes,4.829813448,16.85336256
2018-03-28,4,Yes,6.361461704,25.87719079
2018-03-28,6,Yes,3.783699701,11.54307105
2018-03-28,6,Yes,4.877242809,18.78750334
2018-03-28,7,Yes,3.724500001,12.2564104
2018-03-28,7,Yes,5.265680976,20.5617333
2018-03-28,8,Yes,3.883033662,11.55340302
2018-03-28,8,Yes,6.728997362,25.91541909
2018-03-28,10,Yes,4.054063547,15.26700273
2018-03-28,10,Yes,6.55972895,25.1783162
2018-03-28,11,Yes,3.784501055,12.98214811
2018-03-28,11,Yes,5.773319897,22.34836162
2018-03-28,12,Yes,3.873500943,12.27190836
2018-03-28,12,Yes,6.738530081,25.19691375
2018-03-28,13,Yes,6.461596893,21.50507417
2018-03-28,13,Yes,5.345548822,21.28953741
2018-03-28,14,Yes,3.34663027,11.49761037
2018-03-28,14,Yes,4.878278525,20.5214386
2018-03-28,15,Yes,3.227429516,11.485212
2018-03-28,15,Yes,4.330505343,18.01113895
2018-03-28,16,Yes,3.664498947,11.53067268
2018-03-28,16,Yes,5.634252351,22.33389686
2018-03-28,16,Yes,3.674031666,10.81216735
2018-03-28,17,Yes,6.418043188,11.12463575
2018-03-28,17,Yes,7.940158724,20.86696932
2018-03-27,1,Yes,8.977596496,37.95848503
2018-03-27,2,Yes,5.037333884,23.75933051
2018-03-27,2,Yes,3.709199293,14.4460849
2018-03-27,3,Yes,6.179986735,28.33310949
2018-03-27,4,Yes,6.479982124,27.67187284
2018-03-27,5,Yes,6.350847974,27.65844128
2018-03-27,6,Yes,9.167132378,39.41719284
2018-03-27,7,Yes,6.510583666,29.1140495
2018-03-27,8,Yes,5.175600076,22.3347182
2018-03-27,8,Yes,9.199094589,37.29480213
2018-03-27,10,Yes,4.995196237,19.43796652
2018-03-27,10,Yes,2.648820428,7.237877497
2018-03-27,11,Yes,3.37002743,11.95748239
2018-03-27,11,Yes,5.145799888,22.33161861
2018-03-27,11,Yes,2.493817134,8.398690503
2018-03-27,12,Yes,6.449380581,26.22969618
2018-03-27,13,Yes,3.531889732,18.37420596
2018-03-27,13,Yes,6.156234192,24.35701852
2018-03-27,14,Yes,3.335215312,17.66130945
2018-03-27,16,Yes,5.065251707,23.38609819
2018-03-27,16,Yes,3.694699812,12.25331081
2018-03-27,17,Yes,11.67422408,39.3616579
2018-03-26,1,Yes,6.414492739,25.91548207
2018-03-26,1,Yes,7.044772065,27.94414957
2018-03-26,1,Yes,7.16773755,28.70921177
2018-03-26,1,Yes,1.962425797,8.457496862
2018-03-26,2,Yes,3.875262416,15.24840518
2018-03-26,2,Yes,6.257962335,24.39465646
2018-03-26,2,Yes,6.361862381,26.59672932
2018-03-26,3,Yes,6.412899912,27.32725317
2018-03-26,3,Yes,8.80513255,35.75499911
2018-03-26,3,Yes,8.909032596,37.95707198
2018-03-26,4,Yes,4.98987422,18.8319938
2018-03-26,4,Yes,6.496363843,24.41945319
2018-03-26,4,Yes,9.228894777,37.29790173
2018-03-26,5,Yes,5.100177295,20.57729424
2018-03-26,5,Yes,6.15902905,25.10386302
2018-03-26,5,Yes,8.901092704,37.26380622
2018-03-26,5,Yes,3.714846389,15.57508064
2018-03-26,6,Yes,4.990675574,20.27107087
2018-03-26,6,Yes,9.125796085,36.53490592
2018-03-26,6,Yes,7.486808258,30.90088968
2018-03-26,6,Yes,2.319627382,7.775153431
2018-03-26,7,Yes,5.428380045,21.33092828
2018-03-26,7,Yes,7.820612683,29.75867422
2018-03-26,7,Yes,9.229295454,38.01744026
2018-03-26,8,Yes,6.683095112,26.66291693
2018-03-26,8,Yes,6.446696862,24.4142872
2018-03-26,10,Yes,4.40276813,17.0370999
2018-03-26,10,Yes,3.737797451,12.29056889
2018-03-26,10,Yes,9.098959273,35.8453931
2018-03-26,11,Yes,5.438313441,21.33196148
2018-03-26,11,Yes,6.516230635,24.42151958
2018-03-26,11,Yes,9.248761569,37.29996812
2018-03-26,12,Yes,5.249178237,20.5927922
2018-03-26,12,Yes,6.327095431,23.6823503
2018-03-26,12,Yes,7.745310921,31.222611
2018-03-26,12,Yes,2.559064607,9.53388543
2018-03-26,13,Yes,5.966219832,23.84019473
2018-03-26,13,Yes,9.244195485,35.10822723
2018-03-26,13,Yes,7.595674939,30.19271631
2018-03-26,13,Yes,2.399895905,9.222496075
2018-03-26,16,Yes,4.880606862,18.82062863
2018-03-26,16,Yes,7.263306781,27.96687991
2018-03-26,16,Yes,6.50052925,25.89165555
2018-03-26,16,Yes,2.62859838,9.541117811
2018-03-26,17,Yes,5.963669791,15.49268257
2018-03-26,17,Yes,10.0987903,31.75651762
2018-03-26,17,Yes,11.08843336,36.79887704
2018-03-25,13,Yes,2.827621558,7.256475048
2018-03-23,1,Yes,4.350372135,18.01320535
2018-03-23,3,Yes,6.510462647,25.89268875
2018-03-23,6,Yes,4.748108658,18.77407177
2018-03-23,7,Yes,5.136146149,19.8287632
2018-03-23,8,Yes,6.460795666,25.88752276
2018-03-23,8,Yes,3.732551159,17.70263734
2018-03-23,11,Yes,6.470328385,25.16901743
2018-03-23,13,Yes,3.861964966,15.21424669
2018-03-23,13,Yes,1.901744282,3.692517172
2018-03-23,16,Yes,4.508905797,17.31019797
2018-03-23,16,Yes,3.39629725,11.50277636
2018-03-22,1,Yes,3.31146277,13.68521847
2018-03-22,1,Yes,2.854292183,13.3428332
2018-03-22,2,Yes,4.814913418,19.76257559
2018-03-22,2,Yes,1.686694639,6.924272878
2018-03-22,3,Yes,6.298897951,26.55740484
2018-03-22,3,Yes,2.372557187,11.23469477
2018-03-22,3,Yes,2.407901642,11.64387777
2018-03-22,3,Yes,6.223596062,22.19981597
2018-03-22,4,Yes,4.349886819,19.06920291
2018-03-22,4,Yes,4.349886819,19.06920291
2018-03-22,6,Yes,3.221827841,13.3810615
2018-03-22,6,Yes,3.745094149,17.64520073
2018-03-22,7,Yes,4.87383346,21.55105846
2018-03-22,7,Yes,2.387233495,10.20273431
2018-03-22,7,Yes,2.335283472,9.10169788
2018-03-22,10,Yes,3.127384916,10.26396779
2018-03-22,10,Yes,2.758488462,7.9687812
2018-03-22,13,Yes,4.516276493,18.71718294
2018-03-22,13,Yes,4.101523211,20.19433943
2018-03-22,13,Yes,1.812343716,3.683218397
2018-03-22,16,Yes,2.059048935,11.94754869
2018-03-22,16,Yes,1.620943787,10.16815275
2018-03-22,16,Yes,3.47576442,11.51104193
2018-03-22,16,Yes,4.446342043,17.99041203
2018-03-21,2,Yes,2.113487532,9.768754572
2018-03-21,2,Yes,5.163618,21.53267276
2018-03-21,3,Yes,6.388298516,26.56670362
2018-03-21,3,Yes,2.286715693,10.53223516
2018-03-21,3,Yes,3.684365739,11.53273908
2018-03-21,4,Yes,3.661630091,14.73147506
2018-03-21,4,Yes,4.324467451,20.45252991
2018-03-21,6,Yes,4.493335186,20.47009426
2018-03-21,6,Yes,3.27863336,12.64041619
2018-03-21,7,Yes,4.286772664,16.95948414
2018-03-21,7,Yes,4.634796913,20.51186499
2018-03-21,8,Yes,4.228906529,19.40338496
2018-03-21,8,Yes,4.745099987,22.25716543
2018-03-21,9,Yes,1.735932239,7.360866788
2018-03-21,9,Yes,1.48260187,5.574723886
2018-03-21,10,Yes,3.565565662,12.23987924
2018-03-21,10,Yes,6.421062081,25.88338997
2018-03-21,11,Yes,6.147903504,27.23413945
2018-03-21,11,Yes,2.0558534,10.48116566
2018-03-21,11,Yes,2.577293151,7.922877684
2018-03-21,12,Yes,5.11063226,18.69770106
2018-03-21,13,Yes,4.754678001,18.74197967
2018-03-21,13,Yes,3.049921005,8.031869216
2018-03-21,13,Yes,2.509415816,12.02716787
2018-03-21,13,Yes,2.050745224,3.708015131
2018-03-21,16,Yes,4.694676947,18.01624196
2018-03-21,16,Yes,2.141674499,10.54311491
2018-03-21,16,Yes,2.847889028,7.978079975
2018-03-20,1,Yes,1.492432436,4.852844755
2018-03-20,1,Yes,1.833383836,6.994866846
2018-03-20,1,Yes,3.867732955,13.74307752
2018-03-20,2,Yes,1.748074552,6.583891648
2018-03-20,2,Yes,5.402019508,21.55746949
2018-03-20,3,Yes,6.137569431,26.51356772
2018-03-20,3,Yes,2.035986608,10.47909927
2018-03-20,3,Yes,3.433636654,11.47960318
2018-03-20,4,Yes,4.746842383,19.03150262
2018-03-20,4,Yes,4.299204516,17.97061201
2018-03-20,5,Yes,3.857799559,13.74204432
2018-03-20,5,Yes,1.577192919,6.618049509
2018-03-20,5,Yes,3.857799559,13.74204432
2018-03-20,5,Yes,1.742902259,8.048313222
2018-03-20,6,Yes,6.078168577,21.70338129
2018-03-20,6,Yes,5.649596148,19.20548001
2018-03-20,7,Yes,5.251982849,19.80803627
2018-03-20,7,Yes,4.285691653,18.02222929
2018-03-20,8,Yes,3.844261796,17.23085237
2018-03-20,8,Yes,5.063883362,20.80280225
2018-03-20,9,Yes,1.956098367,9.110784803
2018-03-20,9,Yes,1.750431593,3.732115222
2018-03-20,10,Yes,3.382644545,13.77392457
2018-03-20,10,Yes,2.807754766,7.254408653
2018-03-20,11,Yes,6.424435889,24.38491484
2018-03-20,11,Yes,1.299998868,1.924380115
2018-03-20,11,Yes,4.22437743,16.20644046
2018-03-20,11,Yes,2.040924539,8.719819494
2018-03-20,11,Yes,5.006220398,16.84465414
2018-03-20,12,Yes,3.615121505,13.31360971
2018-03-20,13,Yes,4.533749105,18.69194337
2018-03-20,13,Yes,4.571879981,15.81792203
2018-03-20,13,Yes,2.025623831,10.90949399
2018-03-20,13,Yes,1.829816328,3.657978826
2018-03-20,14,Yes,4.591867793,19.04134917
2018-03-20,14,Yes,4.591867793,19.04134917
2018-03-20,16,Yes,1.452439589,7.991044537
2018-03-20,16,Yes,1.793390989,10.13306663
2018-03-20,16,Yes,4.434014466,17.96207286
2018-03-20,16,Yes,3.463436843,11.48270277
2018-03-19,10,Yes,3.196918689,10.27120017
2018-03-19,10,Yes,7.854978956,31.95351471
2018-03-18,13,Yes,4.769099425,10.95312501
2018-03-17,9,Yes,6.16052062,29.05058163
2018-03-17,13,Yes,5.275702629,11.00581807
2018-03-16,1,Yes,8.994668431,37.21370693
2018-03-16,1,Yes,12.63200782,51.49543135
2018-03-16,3,Yes,6.445905389,27.26513537
2018-03-16,3,Yes,9.197501762,38.70657323
2018-03-16,4,Yes,7.802436983,28.89933919
2018-03-16,4,Yes,10.57309879,38.90376639
2018-03-16,5,Yes,6.457721151,27.64250048
2018-03-16,5,Yes,9.166900219,37.26439658
2018-03-16,6,Yes,10.63966919,39.597412
2018-03-16,6,Yes,12.51505527,47.48005798
2018-03-16,7,Yes,7.762904553,34.41873218
2018-03-16,7,Yes,8.281557881,35.14364856
2018-03-16,9,Yes,11.38962033,46.19178186
2018-03-16,11,Yes,5.061098958,12.16043189
2018-03-16,11,Yes,6.389233549,21.4736775
2018-03-16,11,Yes,10.84130049,38.93166271
2018-03-16,12,Yes,8.120585318,26.43057929
2018-03-16,12,Yes,10.81069895,37.48948605
2018-03-16,13,Yes,7.998700844,24.60277194
2018-03-16,13,Yes,5.374356384,18.61995938
2018-03-16,13,Yes,10.71216634,38.91823115
2018-03-16,14,Yes,7.83371886,28.55923217
2018-03-16,14,Yes,10.54289793,38.18112826
2018-03-16,15,Yes,7.827429175,26.08950205
2018-03-16,15,Yes,10.20059637,35.95425866
2018-03-16,15,Yes,5.961575817,17.48835074
2018-03-16,15,Yes,5.127782825,15.74910062
2018-03-16,16,Yes,6.747425556,25.32194975
2018-03-16,16,Yes,10.40383038,38.1666635
2018-03-16,16,Yes,4.948301233,11.69126109
2018-03-15,1,Yes,5.98528527,22.40318406
2018-03-15,1,Yes,9.234662766,35.82673256
2018-03-15,1,Yes,6.728997362,25.91541909
2018-03-15,1,Yes,5.476164661,20.95976235
2018-03-15,2,Yes,4.670412716,20.21070259
2018-03-15,2,Yes,6.186435058,25.07965664
2018-03-15,2,Yes,4.547447231,19.4456404
2018-03-15,2,Yes,5.047035122,21.60756744
2018-03-15,3,Yes,6.502701154,28.05609048
2018-03-15,3,Yes,8.885401073,37.20234176
2018-03-15,3,Yes,9.017899277,37.24889862
2018-03-15,4,Yes,6.882085783,23.24301631
2018-03-15,4,Yes,10.13146328,36.66656481
2018-03-15,4,Yes,7.635330594,26.036746
2018-03-15,5,Yes,5.17765096,21.27779238
2018-03-15,5,Yes,6.246035435,25.08585583
2018-03-15,5,Yes,8.988099088,37.24579903
2018-03-15,5,Yes,5.106635499,21.61376662
2018-03-15,6,Yes,6.514315762,22.90992981
2018-03-15,6,Yes,10.23039656,35.95735825
2018-03-15,6,Yes,7.734263878,25.32753944
2018-03-15,6,Yes,5.167115733,15.03369487
2018-03-15,7,Yes,5.546222335,23.04995595
2018-03-15,7,Yes,7.490817106,30.41681128
2018-03-15,7,Yes,4.537513835,19.4446072
2018-03-15,7,Yes,2.846575986,12.70955452
2018-03-15,9,Yes,5.209444652,20.58865941
2018-03-15,9,Yes,5.515051597,22.32149849
2018-03-15,10,Yes,4.034196755,15.26493634
2018-03-15,10,Yes,6.416896673,24.41118761
2018-03-15,10,Yes,6.530329439,25.89475514
2018-03-15,11,Yes,8.095630871,26.11739837
2018-03-15,11,Yes,3.482467568,10.76837231
2018-03-15,11,Yes,10.46879807,35.98215499
2018-03-15,11,Yes,9.267915392,32.12753468
2018-03-15,12,Yes,6.681981465,20.76887857
2018-03-15,12,Yes,7.75036594,24.57694201
2018-03-15,12,Yes,6.549483262,20.72232171
2018-03-15,12,Yes,4.429972983,11.48936775
2018-03-15,13,Yes,6.623182442,22.20175645
2018-03-15,13,Yes,7.691566917,26.00981989
2018-03-15,13,Yes,6.500216958,21.43669425
2018-03-15,13,Yes,5.247384256,16.48103752
2018-03-15,14,Yes,6.40424705,21.45948758
2018-03-15,14,Yes,10.09172969,36.66243202
2018-03-15,14,Yes,7.58606429,26.75111855
2018-03-15,16,Yes,5.375918206,20.5789178
2018-03-15,16,Yes,9.06340085,35.78186224
2018-03-15,16,Yes,6.567268166,25.15204343
2018-03-15,16,Yes,3.990587301,15.5767042
2018-03-15,17,Yes,4.64974457,18.76955913
2018-03-15,17,Yes,8.775332361,35.75189952
2018-03-15,17,Yes,3.570020608,15.50018462
2018-03-14,1,Yes,11.70812405,47.2392409
2018-03-14,1,Yes,3.614431289,10.80596816
2018-03-14,2,Yes,3.674432343,11.53170588
2018-03-14,2,Yes,6.520396043,25.89372195
2018-03-14,3,Yes,6.263329646,22.20394876
2018-03-14,3,Yes,6.480662458,25.88958916
2018-03-14,4,Yes,5.177482314,16.88952446
2018-03-14,4,Yes,6.718663289,25.19484736
2018-03-14,5,Yes,5.008213902,16.15242157
2018-03-14,5,Yes,9.158960327,36.57113081
2018-03-14,6,Yes,3.503170427,11.48683556
2018-03-14,6,Yes,3.720503239,15.17247596
2018-03-14,7,Yes,3.635099435,12.24711162
2018-03-14,7,Yes,6.490595854,25.89062235
2018-03-14,8,Yes,5.008614579,16.87196011
2018-03-14,8,Yes,6.540262835,25.89578834
2018-03-14,10,Yes,3.395896573,10.78323782
2018-03-14,10,Yes,6.241860273,25.14525389
2018-03-14,11,Yes,3.652972724,12.94141058
2018-03-14,11,Yes,5.641791566,22.30762409
2018-03-14,12,Yes,3.751906008,12.23220402
2018-03-14,12,Yes,3.988304259,14.48083375
2018-03-14,13,Yes,7.467264086,21.63673306
2018-03-14,13,Yes,6.789321163,23.20059224
2018-03-14,16,Yes,3.843300078,11.54927023
2018-03-14,16,Yes,6.698796497,25.19278096
2018-03-13,1,Yes,6.318364066,25.8399327
2018-03-13,2,Yes,6.510182989,28.39451097
2018-03-13,3,Yes,6.539582501,27.67807202
2018-03-13,4,Yes,9.098679616,38.34721531
2018-03-13,5,Yes,6.480382801,28.39141137
2018-03-13,6,Yes,9.065003558,38.66001637
2018-03-13,7,Yes,7.784364172,33.00902748
2018-03-13,8,Yes,7.889345102,28.32682954
2018-03-13,9,Yes,5.511977082,24.07647621
2018-03-13,9,Yes,4.735380404,18.02619408
2018-03-13,9,Yes,2.765627001,7.222969899
2018-03-13,10,Yes,5.007011999,19.81533163
2018-03-13,10,Yes,2.599153447,7.232711511
2018-03-13,11,Yes,5.82947829,18.16133241
2018-03-13,11,Yes,5.424257727,18.91998357
2018-03-13,12,Yes,9.015616234,36.15302817
2018-03-13,13,Yes,7.492898994,25.98915595
2018-03-13,13,Yes,4.887619972,18.56933272
2018-03-13,16,Yes,6.297305124,27.96917594
2018-03-13,16,Yes,3.612437785,11.49820073
2018-03-12,1,Yes,5.308778614,20.59899138
2018-03-12,1,Yes,9.005793977,35.08343049
2018-03-12,1,Yes,13.4907455,55.07946281
2018-03-12,2,Yes,5.329046083,21.32059631
2018-03-12,2,Yes,9.026061446,35.80503542
2018-03-12,2,Yes,6.510863324,26.61222728
2018-03-12,3,Yes,6.723630051,28.10612679
2018-03-12,3,Yes,9.115862689,36.53387273
2018-03-12,3,Yes,9.229295454,38.01744026
2018-03-12,4,Yes,5.219378049,20.58969261
2018-03-12,4,Yes,8.916393411,35.07413172
2018-03-12,4,Yes,6.382129851,27.31833425
2018-03-12,5,Yes,5.368779668,21.3247291
2018-03-12,5,Yes,9.065795031,35.80916821
2018-03-12,5,Yes,11.79832597,48.68761674
2018-03-12,6,Yes,5.227718618,22.0024969
2018-03-12,6,Yes,8.943799419,35.04992534
2018-03-12,6,Yes,9.914377042,41.52929543
2018-03-12,7,Yes,6.594495901,28.09269522
2018-03-12,7,Yes,6.377163089,24.40705482
2018-03-12,7,Yes,9.090628585,38.72251403
2018-03-12,8,Yes,5.348912876,21.3226627
2018-03-12,8,Yes,9.045928238,35.80710181
2018-03-12,8,Yes,11.77845917,48.68555035
2018-03-12,9,Yes,4.738744458,18.05931937
2018-03-12,9,Yes,8.539659867,34.74583135
2018-03-12,9,Yes,2.63649285,7.209538335
2018-03-12,10,Yes,4.800413937,17.5698015
2018-03-12,10,Yes,6.228162146,24.39155686
2018-03-12,11,Yes,6.972287702,24.69139215
2018-03-12,11,Yes,10.25026336,35.95942465
2018-03-12,11,Yes,10.33509796,39.59850818
2018-03-12,12,Yes,5.157383491,20.55618746
2018-03-12,12,Yes,6.225767966,24.3642509
2018-03-12,12,Yes,8.9582989,37.24269943
2018-03-12,13,Yes,4.978347997,20.24273171
2018-03-12,13,Yes,9.113468508,36.50656676
2018-03-12,13,Yes,10.09357885,42.26743152
2018-03-12,14,Yes,5.237251337,21.28399157
2018-03-12,14,Yes,8.943799419,35.04992534
2018-03-12,14,Yes,11.65726492,49.36538455
2018-03-12,15,Yes,5.087849718,20.54895508
2018-03-12,15,Yes,8.78486508,35.03339419
2018-03-12,15,Yes,8.898297846,36.51696172
2018-03-12,16,Yes,3.862934839,15.22006602
2018-03-12,16,Yes,6.245634758,24.36631729
2018-03-12,16,Yes,8.959100254,38.6817765
2018-03-12,16,Yes,3.513103824,11.48786876
