,Date,PlayerID,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteLoad,AcuteChronicRatio
1059,2017-09-20,10,Strength,60.0,4.0,240.0,300.0,200.7,0.89
1060,2017-09-20,11,Mobility/Recovery,45.0,2.0,90.0,750.0,397.1,0.8
1061,2017-09-20,11,Strength,110.0,6.0,660.0,750.0,397.1,0.8
1062,2017-09-20,12,Mobility/Recovery,30.0,2.0,60.0,180.0,184.3,0.93
1063,2017-09-20,12,Strength,40.0,3.0,120.0,180.0,184.3,0.93
1064,2017-09-20,13,Mobility/Recovery,60.0,0.0,0.0,90.0,308.6,0.63
1065,2017-09-20,13,Strength,30.0,3.0,90.0,90.0,308.6,0.63
1066,2017-09-20,14,Mobility/Recovery,30.0,0.0,15.0,105.0,216.4,0.67
1067,2017-09-20,14,Strength,30.0,3.0,90.0,105.0,216.4,0.67
1068,2017-09-20,15,Mobility/Recovery,30.0,2.0,60.0,160.0,165.7,3.22
1069,2017-09-20,15,Strength,50.0,2.0,100.0,160.0,165.7,3.22
1070,2017-09-20,16,Mobility/Recovery,43.333333333333336,1.6666666666666667,76.66666666666667,230.0,277.9,0.92
1071,2017-09-20,17,Mobility/Recovery,60.0,0.0,30.0,30.0,4.3,0.05
1072,2017-09-21,1,Skills,90.0,4.0,360.0,675.0,330.0,1.18
1073,2017-09-21,1,Speed,45.0,3.0,135.0,675.0,330.0,1.18
1074,2017-09-21,1,Strength,60.0,3.0,180.0,675.0,330.0,1.18
1075,2017-09-21,2,Skills,90.0,5.0,450.0,750.0,405.0,1.17
1076,2017-09-21,2,Strength,60.0,5.0,300.0,750.0,405.0,1.17
1077,2017-09-21,3,Strength,75.0,5.0,375.0,375.0,96.4,0.3
1078,2017-09-21,4,Skills,90.0,5.0,450.0,870.0,345.0,1.2
1079,2017-09-21,4,Speed,45.0,4.0,180.0,870.0,345.0,1.2
1080,2017-09-21,4,Strength,60.0,4.0,240.0,870.0,345.0,1.2
1081,2017-09-21,6,Skills,90.0,5.0,450.0,810.0,338.6,1.41
1082,2017-09-21,6,Speed,45.0,4.0,180.0,810.0,338.6,1.41
1083,2017-09-21,6,Strength,60.0,3.0,180.0,810.0,338.6,1.41
1084,2017-09-21,7,Skills,90.0,4.0,360.0,855.0,411.4,1.06
1085,2017-09-21,7,Speed,45.0,3.0,135.0,855.0,411.4,1.06
1086,2017-09-21,7,Strength,60.0,6.0,360.0,855.0,411.4,1.06
1087,2017-09-21,8,Skills,90.0,7.0,630.0,1065.0,377.1,0.9
1088,2017-09-21,8,Speed,45.0,3.0,135.0,1065.0,377.1,0.9
1089,2017-09-21,8,Strength,60.0,5.0,300.0,1065.0,377.1,0.9
1090,2017-09-21,9,Conditioning,30.0,5.0,150.0,990.0,570.0,1.28
1091,2017-09-21,9,Strength,120.0,7.0,840.0,990.0,570.0,1.28
1092,2017-09-21,10,Skills,20.0,0.0,10.0,610.0,287.9,1.18
1093,2017-09-21,10,Speed,30.0,5.0,150.0,610.0,287.9,1.18
1094,2017-09-21,10,Strength,90.0,5.0,450.0,610.0,287.9,1.18
1095,2017-09-21,11,Conditioning,70.0,7.0,490.0,1370.0,517.9,1.03
1096,2017-09-21,11,Mobility/Recovery,35.0,2.0,70.0,1370.0,517.9,1.03
1097,2017-09-21,11,Skills,90.0,3.0,270.0,1370.0,517.9,1.03
1098,2017-09-21,11,Strength,90.0,6.0,540.0,1370.0,517.9,1.03
1099,2017-09-21,13,Skills,90.0,7.0,630.0,1080.0,429.6,0.9
1100,2017-09-21,13,Speed,45.0,5.0,225.0,1080.0,429.6,0.9
1101,2017-09-21,13,Strength,45.0,5.0,225.0,1080.0,429.6,0.9
1102,2017-09-21,14,Skills,90.0,4.0,360.0,735.0,302.1,1.03
1103,2017-09-21,14,Speed,45.0,3.0,135.0,735.0,302.1,1.03
1104,2017-09-21,14,Strength,60.0,4.0,240.0,735.0,302.1,1.03
1105,2017-09-21,15,Skills,90.0,6.0,540.0,780.0,277.1,3.49
1106,2017-09-21,15,Strength,60.0,4.0,240.0,780.0,277.1,3.49
1107,2017-09-21,16,Mobility/Recovery,45.0,2.0,90.0,990.0,347.9,1.07
1108,2017-09-21,16,Skills,60.0,0.0,0.0,990.0,347.9,1.07
1109,2017-09-21,16,Speed,45.0,6.0,270.0,990.0,347.9,1.07
1110,2017-09-21,16,Strength,90.0,7.0,630.0,990.0,347.9,1.07
1111,2017-09-21,17,Skills,70.0,5.0,350.0,575.0,86.4,0.78
1112,2017-09-21,17,Speed,30.0,3.0,90.0,575.0,86.4,0.78
1113,2017-09-21,17,Strength,45.0,3.0,135.0,575.0,86.4,0.78
1114,2017-09-22,1,Skills,90.0,6.0,540.0,1130.0,464.3,1.45
1115,2017-09-22,1,Speed,45.0,2.0,90.0,1130.0,464.3,1.45
1116,2017-09-22,1,Strength,100.0,5.0,500.0,1130.0,464.3,1.45
1117,2017-09-22,2,Conditioning,60.0,7.0,420.0,1440.0,610.7,1.54
1118,2017-09-22,2,Speed,45.0,4.0,180.0,1440.0,610.7,1.54
1119,2017-09-22,2,Strength,120.0,7.0,840.0,1440.0,610.7,1.54
1120,2017-09-22,4,Conditioning,60.0,7.0,420.0,1050.0,495.0,1.52
1121,2017-09-22,4,Speed,45.0,4.0,180.0,1050.0,495.0,1.52
1122,2017-09-22,4,Strength,90.0,5.0,450.0,1050.0,495.0,1.52
1123,2017-09-22,6,Skills,60.0,8.0,480.0,1545.0,559.3,1.89
1124,2017-09-22,6,Speed,45.0,5.0,225.0,1545.0,559.3,1.89
1125,2017-09-22,6,Strength,120.0,7.0,840.0,1545.0,559.3,1.89
1126,2017-09-22,7,Conditioning,75.0,8.0,600.0,735.0,516.4,1.25
1127,2017-09-22,7,Speed,45.0,3.0,135.0,735.0,516.4,1.25
1128,2017-09-22,8,Skills,90.0,9.0,810.0,1485.0,589.3,1.25
1129,2017-09-22,8,Speed,45.0,3.0,135.0,1485.0,589.3,1.25
1130,2017-09-22,8,Strength,90.0,6.0,540.0,1485.0,589.3,1.25
1131,2017-09-22,9,Strength,90.0,6.0,540.0,540.0,647.1,1.39
1132,2017-09-22,10,Conditioning,30.0,5.0,150.0,690.0,386.4,1.44
1133,2017-09-22,10,Speed,30.0,3.0,90.0,690.0,386.4,1.44
1134,2017-09-22,10,Strength,90.0,5.0,450.0,690.0,386.4,1.44
1135,2017-09-22,11,Conditioning,37.5,3.5,127.5,1220.0,692.1,1.26
1136,2017-09-22,11,Mobility/Recovery,35.0,1.0,35.0,1220.0,692.1,1.26
1137,2017-09-22,11,Skills,45.0,2.0,90.0,1220.0,692.1,1.26
1138,2017-09-22,11,Strength,120.0,7.0,840.0,1220.0,692.1,1.26
1139,2017-09-22,12,Conditioning,90.0,5.0,450.0,1080.0,323.6,1.36
1140,2017-09-22,12,Speed,45.0,4.0,180.0,1080.0,323.6,1.36
1141,2017-09-22,12,Strength,90.0,5.0,450.0,1080.0,323.6,1.36
1142,2017-09-22,13,Conditioning,90.0,1.0,900.0,1725.0,672.9,1.25
1143,2017-09-22,13,Speed,45.0,5.0,225.0,1725.0,672.9,1.25
1144,2017-09-22,13,Strength,100.0,6.0,600.0,1725.0,672.9,1.25
1145,2017-09-22,14,Conditioning,60.0,9.0,540.0,1150.0,466.4,1.39
1146,2017-09-22,14,Speed,40.0,4.0,160.0,1150.0,466.4,1.39
1147,2017-09-22,14,Strength,90.0,5.0,450.0,1150.0,466.4,1.39
1148,2017-09-22,16,Mobility/Recovery,45.0,0.0,22.0,609.0,434.9,1.26
1149,2017-09-22,16,Skills,65.0,0.0,32.0,609.0,434.9,1.26
1150,2017-09-22,16,Speed,45.0,4.0,180.0,609.0,434.9,1.26
1151,2017-09-22,16,Strength,75.0,5.0,375.0,609.0,434.9,1.26
1152,2017-09-22,17,Speed,30.0,3.0,90.0,150.0,107.9,1.04
1153,2017-09-22,17,Strength,30.0,2.0,60.0,150.0,107.9,1.04
1154,2017-09-23,13,Mobility/Recovery,15.0,0.0,0.0,0.0,668.6,1.24
1155,2017-09-24,3,Speed,45.0,4.0,180.0,180.0,122.1,0.42
1156,2017-09-24,9,Conditioning,45.0,5.0,225.0,225.0,456.4,0.99
1157,2017-09-24,13,Mobility/Recovery,20.0,0.0,0.0,0.0,546.4,1.08
1158,2017-09-25,1,Skills,60.0,2.0,120.0,750.0,380.7,1.28
1159,2017-09-25,1,Speed,60.0,3.0,180.0,750.0,380.7,1.28
1160,2017-09-25,1,Strength,90.0,5.0,450.0,750.0,380.7,1.28
1161,2017-09-25,2,Skills,90.0,3.0,270.0,1035.0,507.9,1.31
1162,2017-09-25,2,Speed,45.0,5.0,225.0,1035.0,507.9,1.31
1163,2017-09-25,2,Strength,90.0,6.0,540.0,1035.0,507.9,1.31
1164,2017-09-25,4,Skills,90.0,3.0,270.0,900.0,420.0,1.42
1165,2017-09-25,4,Speed,45.0,4.0,180.0,900.0,420.0,1.42
1166,2017-09-25,4,Strength,90.0,5.0,450.0,900.0,420.0,1.42
1167,2017-09-25,7,Skills,90.0,3.0,270.0,1050.0,411.4,1.06
1168,2017-09-25,7,Speed,45.0,4.0,180.0,1050.0,411.4,1.06
1169,2017-09-25,7,Strength,100.0,6.0,600.0,1050.0,411.4,1.06
1170,2017-09-25,8,Mobility/Recovery,40.0,1.0,40.0,1075.0,528.6,1.21
1171,2017-09-25,8,Skills,60.0,2.0,120.0,1075.0,528.6,1.21
1172,2017-09-25,8,Speed,45.0,5.0,225.0,1075.0,528.6,1.21
1173,2017-09-25,8,Strength,115.0,6.0,690.0,1075.0,528.6,1.21
1174,2017-09-25,9,Mobility/Recovery,30.0,2.0,60.0,1260.0,542.1,1.11
1175,2017-09-25,9,Strength,120.0,1.0,1200.0,1260.0,542.1,1.11
1176,2017-09-25,10,Skills,20.0,1.0,20.0,620.0,317.1,1.34
1177,2017-09-25,10,Speed,50.0,2.0,100.0,620.0,317.1,1.34
1178,2017-09-25,10,Strength,100.0,5.0,500.0,620.0,317.1,1.34
1179,2017-09-25,11,Conditioning,38.0,3.0,114.0,1134.0,639.1,1.2
1180,2017-09-25,11,Mobility/Recovery,60.0,2.0,120.0,1134.0,639.1,1.2
1181,2017-09-25,11,Skills,90.0,2.0,180.0,1134.0,639.1,1.2
1182,2017-09-25,11,Strength,120.0,6.0,720.0,1134.0,639.1,1.2
1183,2017-09-25,12,Skills,60.0,3.0,180.0,810.0,295.7,1.35
1184,2017-09-25,12,Speed,45.0,4.0,180.0,810.0,295.7,1.35
1185,2017-09-25,12,Strength,90.0,5.0,450.0,810.0,295.7,1.35
1186,2017-09-25,13,Mobility/Recovery,20.0,0.0,0.0,920.0,545.0,1.09
1187,2017-09-25,13,Skills,90.0,3.0,270.0,920.0,545.0,1.09
1188,2017-09-25,13,Speed,40.0,5.0,200.0,920.0,545.0,1.09
1189,2017-09-25,13,Strength,90.0,5.0,450.0,920.0,545.0,1.09
1190,2017-09-25,14,Skills,90.0,3.0,270.0,900.0,412.9,1.39
1191,2017-09-25,14,Speed,45.0,4.0,180.0,900.0,412.9,1.39
1192,2017-09-25,14,Strength,90.0,5.0,450.0,900.0,412.9,1.39
1193,2017-09-25,16,Skills,60.0,1.0,60.0,1125.0,422.0,1.24
1194,2017-09-25,16,Speed,45.0,5.0,225.0,1125.0,422.0,1.24
1195,2017-09-25,16,Strength,120.0,7.0,840.0,1125.0,422.0,1.24
1196,2017-09-25,17,Skills,60.0,3.0,180.0,390.0,163.6,1.61
1197,2017-09-25,17,Speed,30.0,3.0,90.0,390.0,163.6,1.61
1198,2017-09-25,17,Strength,40.0,3.0,120.0,390.0,163.6,1.61
1199,2017-09-26,1,Combat,60.0,3.0,180.0,540.0,442.1,1.4
1200,2017-09-26,1,Skills,90.0,4.0,360.0,540.0,442.1,1.4
1201,2017-09-26,2,Combat,60.0,5.0,300.0,720.0,563.6,1.37
1202,2017-09-26,2,Conditioning,60.0,7.0,420.0,720.0,563.6,1.37
1203,2017-09-26,3,Strength,60.0,6.0,360.0,360.0,130.7,0.51
1204,2017-09-26,4,Combat,60.0,4.0,240.0,660.0,497.1,1.57
1205,2017-09-26,4,Conditioning,60.0,7.0,420.0,660.0,497.1,1.57
1206,2017-09-26,6,Combat,60.0,4.0,240.0,1050.0,486.4,1.86
1207,2017-09-26,6,Skills,90.0,9.0,810.0,1050.0,486.4,1.86
1208,2017-09-26,7,Combat,60.0,5.0,300.0,900.0,505.7,1.21
1209,2017-09-26,7,Conditioning,60.0,8.0,480.0,900.0,505.7,1.21
1210,2017-09-26,7,Skills,30.0,4.0,120.0,900.0,505.7,1.21
1211,2017-09-26,8,Combat,60.0,4.0,240.0,1140.0,680.7,1.43
1212,2017-09-26,8,Skills,90.0,1.0,900.0,1140.0,680.7,1.43
1213,2017-09-26,9,Conditioning,45.0,7.0,315.0,375.0,484.3,0.99
1214,2017-09-26,9,Mobility/Recovery,30.0,2.0,60.0,375.0,484.3,0.99
1215,2017-09-26,10,Conditioning,37.5,5.5,195.0,390.0,330.0,1.32
1216,2017-09-26,11,Conditioning,60.0,4.0,240.0,240.0,566.3,1.06
1217,2017-09-26,12,Combat,60.0,5.0,300.0,600.0,355.7,1.51
1218,2017-09-26,12,Conditioning,60.0,5.0,300.0,600.0,355.7,1.51
1219,2017-09-26,13,Combat,60.0,5.0,300.0,1040.0,680.7,1.27
1220,2017-09-26,13,Conditioning,60.0,9.0,540.0,1040.0,680.7,1.27
1221,2017-09-26,13,Skills,40.0,5.0,200.0,1040.0,680.7,1.27
1222,2017-09-26,14,Combat,60.0,5.0,300.0,780.0,509.3,1.57
1223,2017-09-26,14,Conditioning,60.0,8.0,480.0,780.0,509.3,1.57
1224,2017-09-26,15,Combat,60.0,4.0,240.0,720.0,214.3,2.26
1225,2017-09-26,15,Conditioning,60.0,8.0,480.0,720.0,214.3,2.26
1226,2017-09-26,16,Mobility/Recovery,20.0,1.0,20.0,505.0,461.3,1.29
1227,2017-09-26,16,Skills,60.0,0.0,30.0,505.0,461.3,1.29
1228,2017-09-26,16,Strength,65.0,7.0,455.0,505.0,461.3,1.29
1229,2017-09-26,17,Combat,60.0,3.0,180.0,600.0,245.0,2.36
1230,2017-09-26,17,Conditioning,60.0,7.0,420.0,600.0,245.0,2.36
1231,2017-09-27,1,Mobility/Recovery,30.0,1.0,30.0,30.0,350.0,1.17
1232,2017-09-27,4,Mobility/Recovery,30.0,1.0,30.0,110.0,388.6,1.32
1233,2017-09-27,4,Strength,40.0,2.0,80.0,110.0,388.6,1.32
1234,2017-09-27,5,Mobility/Recovery,45.0,0.0,22.0,22.0,3.1,0.07
1235,2017-09-27,7,Mobility/Recovery,30.0,2.0,60.0,285.0,424.3,1.05
1236,2017-09-27,7,Strength,45.0,5.0,225.0,285.0,424.3,1.05
1237,2017-09-27,8,Mobility/Recovery,45.0,1.0,45.0,105.0,543.6,1.2
1238,2017-09-27,8,Strength,30.0,2.0,60.0,105.0,543.6,1.2
1239,2017-09-27,9,Conditioning,30.0,5.0,150.0,690.0,441.4,0.86
1240,2017-09-27,9,Strength,90.0,6.0,540.0,690.0,441.4,0.86
1241,2017-09-27,10,Mobility/Recovery,30.0,2.0,60.0,180.0,268.6,1.08
1242,2017-09-27,10,Strength,30.0,4.0,120.0,180.0,268.6,1.08
1243,2017-09-27,11,Mobility/Recovery,60.0,2.0,120.0,480.0,439.1,0.86
1244,2017-09-27,11,Strength,90.0,4.0,360.0,480.0,439.1,0.86
1245,2017-09-27,13,Mobility/Recovery,80.0,0.0,0.0,120.0,543.6,1.06
1246,2017-09-27,13,Strength,40.0,3.0,120.0,120.0,543.6,1.06
1247,2017-09-27,14,Mobility/Recovery,30.0,2.0,60.0,195.0,432.1,1.4
1248,2017-09-27,14,Strength,45.0,3.0,135.0,195.0,432.1,1.4
1249,2017-09-27,15,Mobility/Recovery,30.0,1.0,30.0,130.0,121.4,1.22
1250,2017-09-27,15,Strength,50.0,2.0,100.0,130.0,121.4,1.22
1251,2017-09-27,16,Mobility/Recovery,45.0,1.5,75.0,150.0,341.3,1.0
1252,2017-09-27,17,Mobility/Recovery,40.0,0.0,20.0,20.0,165.7,1.58
1253,2017-09-28,1,Skills,90.0,4.0,360.0,780.0,300.0,1.01
1254,2017-09-28,1,Speed,60.0,3.0,180.0,780.0,300.0,1.01
1255,2017-09-28,1,Strength,60.0,4.0,240.0,780.0,300.0,1.01
1256,2017-09-28,2,Skills,90.0,4.0,360.0,795.0,364.3,0.83
1257,2017-09-28,2,Speed,45.0,3.0,135.0,795.0,364.3,0.83
1258,2017-09-28,2,Strength,60.0,5.0,300.0,795.0,364.3,0.83
1259,2017-09-28,3,Strength,60.0,5.0,300.0,300.0,120.0,0.63
1260,2017-09-28,4,Skills,90.0,5.0,450.0,930.0,371.4,1.26
1261,2017-09-28,4,Speed,50.0,4.0,200.0,930.0,371.4,1.26
1262,2017-09-28,4,Strength,70.0,4.0,280.0,930.0,371.4,1.26
1263,2017-09-28,6,Skills,90.0,7.0,630.0,1415.0,352.1,1.21
1264,2017-09-28,6,Speed,35.0,7.0,245.0,1415.0,352.1,1.21
1265,2017-09-28,6,Strength,90.0,6.0,540.0,1415.0,352.1,1.21
1266,2017-09-28,7,Skills,90.0,6.0,540.0,1080.0,473.6,1.19
1267,2017-09-28,7,Speed,45.0,4.0,180.0,1080.0,473.6,1.19
1268,2017-09-28,7,Strength,60.0,6.0,360.0,1080.0,473.6,1.19
1269,2017-09-28,8,Skills,90.0,5.0,450.0,990.0,472.9,1.09
1270,2017-09-28,8,Speed,60.0,4.0,240.0,990.0,472.9,1.09
1271,2017-09-28,8,Strength,60.0,5.0,300.0,990.0,472.9,1.09
1272,2017-09-28,9,Conditioning,40.0,5.0,200.0,575.0,446.4,0.83
1273,2017-09-28,9,Strength,75.0,5.0,375.0,575.0,446.4,0.83
1274,2017-09-28,10,Conditioning,30.0,9.0,270.0,720.0,272.9,1.04
1275,2017-09-28,10,Skills,30.0,3.0,90.0,720.0,272.9,1.04
1276,2017-09-28,10,Speed,20.0,3.0,60.0,720.0,272.9,1.04
1277,2017-09-28,10,Strength,75.0,4.0,300.0,720.0,272.9,1.04
1278,2017-09-28,11,Conditioning,60.0,7.0,420.0,1110.0,423.4,0.83
1279,2017-09-28,11,Skills,60.0,4.0,240.0,1110.0,423.4,0.83
1280,2017-09-28,11,Strength,90.0,5.0,450.0,1110.0,423.4,0.83
1281,2017-09-28,13,Mobility/Recovery,20.0,0.0,0.0,1040.0,445.7,0.97
1282,2017-09-28,13,Skills,90.0,6.0,540.0,1040.0,445.7,0.97
1283,2017-09-28,13,Speed,40.0,5.0,200.0,1040.0,445.7,0.97
1284,2017-09-28,13,Strength,60.0,5.0,300.0,1040.0,445.7,0.97
1285,2017-09-28,14,Skills,90.0,5.0,450.0,990.0,409.3,1.33
1286,2017-09-28,14,Speed,45.0,4.0,180.0,990.0,409.3,1.33
1287,2017-09-28,14,Strength,90.0,4.0,360.0,990.0,409.3,1.33
1288,2017-09-28,16,Skills,85.0,1.0,85.0,1295.0,439.3,1.18
1289,2017-09-28,16,Speed,50.0,5.0,250.0,1295.0,439.3,1.18
1290,2017-09-28,16,Strength,120.0,8.0,960.0,1295.0,439.3,1.18
1291,2017-09-28,17,Skills,90.0,4.0,360.0,570.0,225.7,1.81
1292,2017-09-28,17,Speed,30.0,3.0,90.0,570.0,225.7,1.81
1293,2017-09-28,17,Strength,40.0,3.0,120.0,570.0,225.7,1.81
1294,2017-09-29,1,Skills,90.0,6.0,540.0,1320.0,488.6,1.42
1295,2017-09-29,1,Speed,60.0,3.0,180.0,1320.0,488.6,1.42
1296,2017-09-29,1,Strength,120.0,5.0,600.0,1320.0,488.6,1.42
1297,2017-09-29,2,Conditioning,60.0,8.0,480.0,1050.0,514.3,1.08
1298,2017-09-29,2,Speed,40.0,3.0,120.0,1050.0,514.3,1.08
1299,2017-09-29,2,Strength,90.0,5.0,450.0,1050.0,514.3,1.08
1300,2017-09-29,4,Skills,90.0,7.0,630.0,1350.0,564.3,1.64
1301,2017-09-29,4,Speed,45.0,4.0,180.0,1350.0,564.3,1.64
1302,2017-09-29,4,Strength,90.0,6.0,540.0,1350.0,564.3,1.64
1303,2017-09-29,6,Skills,70.0,8.0,560.0,1625.0,584.3,1.67
1304,2017-09-29,6,Speed,45.0,5.0,225.0,1625.0,584.3,1.67
1305,2017-09-29,6,Strength,120.0,7.0,840.0,1625.0,584.3,1.67
1306,2017-09-29,7,Conditioning,75.0,7.0,525.0,1260.0,653.6,1.47
1307,2017-09-29,7,Speed,35.0,3.0,105.0,1260.0,653.6,1.47
1308,2017-09-29,7,Strength,90.0,7.0,630.0,1260.0,653.6,1.47
1309,2017-09-29,8,Skills,90.0,9.0,810.0,1410.0,674.3,1.39
1310,2017-09-29,8,Speed,30.0,4.0,120.0,1410.0,674.3,1.39
1311,2017-09-29,8,Strength,80.0,6.0,480.0,1410.0,674.3,1.39
1312,2017-09-29,10,Conditioning,10.0,8.0,80.0,815.0,389.3,1.34
1313,2017-09-29,10,Skills,15.0,1.0,15.0,815.0,389.3,1.34
1314,2017-09-29,10,Speed,30.0,3.0,90.0,815.0,389.3,1.34
1315,2017-09-29,10,Strength,90.0,7.0,630.0,815.0,389.3,1.34
1316,2017-09-29,11,Conditioning,51.5,3.5,168.5,987.0,564.4,1.03
1317,2017-09-29,11,Skills,10.0,2.0,20.0,987.0,564.4,1.03
1318,2017-09-29,11,Strength,90.0,7.0,630.0,987.0,564.4,1.03
1319,2017-09-29,12,Conditioning,60.0,4.0,240.0,890.0,328.6,1.32
1320,2017-09-29,12,Speed,50.0,4.0,200.0,890.0,328.6,1.32
1321,2017-09-29,12,Strength,90.0,5.0,450.0,890.0,328.6,1.32
1322,2017-09-29,13,Conditioning,60.0,9.0,540.0,1590.0,672.9,1.3
1323,2017-09-29,13,Skills,30.0,5.0,150.0,1590.0,672.9,1.3
1324,2017-09-29,13,Speed,45.0,4.0,180.0,1590.0,672.9,1.3
1325,2017-09-29,13,Strength,120.0,6.0,720.0,1590.0,672.9,1.3
1326,2017-09-29,14,Conditioning,60.0,8.0,480.0,1200.0,580.7,1.65
1327,2017-09-29,14,Speed,45.0,4.0,180.0,1200.0,580.7,1.65
1328,2017-09-29,14,Strength,90.0,6.0,540.0,1200.0,580.7,1.65
1329,2017-09-29,16,Speed,50.0,5.0,250.0,790.0,552.1,1.37
1330,2017-09-29,16,Strength,90.0,6.0,540.0,790.0,552.1,1.37
1331,2017-09-29,17,Conditioning,60.0,7.0,420.0,540.0,302.9,2.1
1332,2017-09-29,17,Strength,40.0,3.0,120.0,540.0,302.9,2.1
1333,2017-09-30,9,Conditioning,45.0,7.0,315.0,345.0,463.6,0.87
1334,2017-09-30,9,Mobility/Recovery,30.0,1.0,30.0,345.0,463.6,0.87
1335,2017-10-01,3,Conditioning,30.0,5.0,150.0,150.0,115.7,0.69
1336,2017-10-01,9,Conditioning,45.0,5.0,225.0,225.0,315.7,0.6
1337,2017-10-01,11,Speed,45.0,3.0,135.0,135.0,421.7,0.83
1338,2017-10-01,13,Mobility/Recovery,40.0,0.0,0.0,0.0,541.4,1.12
1339,2017-10-02,1,Skills,90.0,3.0,270.0,850.0,425.7,1.31
1340,2017-10-02,1,Speed,60.0,3.0,180.0,850.0,425.7,1.31
1341,2017-10-02,1,Strength,100.0,4.0,400.0,850.0,425.7,1.31
1342,2017-10-02,2,Mobility/Recovery,15.0,0.0,8.0,968.0,401.9,0.89
1343,2017-10-02,2,Skills,90.0,4.0,360.0,968.0,401.9,0.89
1344,2017-10-02,2,Speed,50.0,4.0,200.0,968.0,401.9,0.89
1345,2017-10-02,2,Strength,80.0,5.0,400.0,968.0,401.9,0.89
1346,2017-10-02,3,Strength,45.0,5.0,225.0,225.0,96.4,0.65
1347,2017-10-02,4,Skills,90.0,3.0,270.0,900.0,470.0,1.28
1348,2017-10-02,4,Speed,45.0,4.0,180.0,900.0,470.0,1.28
1349,2017-10-02,4,Strength,90.0,5.0,450.0,900.0,470.0,1.28
1350,2017-10-02,6,Skills,90.0,3.0,270.0,1190.0,604.3,1.56
1351,2017-10-02,6,Speed,40.0,5.0,200.0,1190.0,604.3,1.56
1352,2017-10-02,6,Strength,120.0,6.0,720.0,1190.0,604.3,1.56
1353,2017-10-02,7,Skills,75.0,3.0,225.0,905.0,504.3,1.24
1354,2017-10-02,7,Speed,45.0,4.0,180.0,905.0,504.3,1.24
1355,2017-10-02,7,Strength,100.0,5.0,500.0,905.0,504.3,1.24
1356,2017-10-02,8,Skills,90.0,2.0,180.0,1090.0,513.6,1.15
1357,2017-10-02,8,Speed,50.0,5.0,250.0,1090.0,513.6,1.15
1358,2017-10-02,8,Strength,110.0,6.0,660.0,1090.0,513.6,1.15
1359,2017-10-02,9,Strength,120.0,5.0,600.0,600.0,347.9,0.69
1360,2017-10-02,10,Skills,75.0,4.0,300.0,870.0,369.3,1.34
1361,2017-10-02,10,Speed,40.0,3.0,120.0,870.0,369.3,1.34
1362,2017-10-02,10,Strength,90.0,5.0,450.0,870.0,369.3,1.34
1363,2017-10-02,11,Mobility/Recovery,35.0,2.0,70.0,895.0,515.3,1.0
1364,2017-10-02,11,Skills,75.0,3.0,225.0,895.0,515.3,1.0
1365,2017-10-02,11,Strength,100.0,6.0,600.0,895.0,515.3,1.0
1366,2017-10-02,12,Skills,90.0,2.0,180.0,740.0,232.9,1.0
1367,2017-10-02,12,Speed,50.0,4.0,200.0,740.0,232.9,1.0
1368,2017-10-02,12,Strength,90.0,4.0,360.0,740.0,232.9,1.0
1369,2017-10-02,13,Mobility/Recovery,20.0,0.0,0.0,1095.0,549.3,1.13
1370,2017-10-02,13,Skills,90.0,3.0,270.0,1095.0,549.3,1.13
1371,2017-10-02,13,Speed,45.0,5.0,225.0,1095.0,549.3,1.13
1372,2017-10-02,13,Strength,100.0,6.0,600.0,1095.0,549.3,1.13
1373,2017-10-02,14,Skills,90.0,3.0,270.0,945.0,475.7,1.25
1374,2017-10-02,14,Speed,45.0,5.0,225.0,945.0,475.7,1.25
1375,2017-10-02,14,Strength,90.0,5.0,450.0,945.0,475.7,1.25
1376,2017-10-02,15,Skills,90.0,2.0,180.0,600.0,104.3,0.86
1377,2017-10-02,15,Speed,50.0,3.0,150.0,600.0,104.3,0.86
1378,2017-10-02,15,Strength,90.0,3.0,270.0,600.0,104.3,0.86
1379,2017-10-02,17,Skills,60.0,2.0,120.0,360.0,212.9,1.62
1380,2017-10-02,17,Speed,30.0,3.0,90.0,360.0,212.9,1.62
1381,2017-10-02,17,Strength,50.0,3.0,150.0,360.0,212.9,1.62
1382,2017-10-03,1,Combat,60.0,3.0,180.0,630.0,511.4,1.47
1383,2017-10-03,1,Skills,90.0,5.0,450.0,630.0,511.4,1.47
1384,2017-10-03,2,Combat,60.0,6.0,360.0,840.0,521.9,1.09
1385,2017-10-03,2,Conditioning,60.0,8.0,480.0,840.0,521.9,1.09
1386,2017-10-03,3,Conditioning,30.0,5.0,150.0,150.0,117.9,0.82
1387,2017-10-03,4,Combat,60.0,4.0,240.0,720.0,557.1,1.41
1388,2017-10-03,4,Skills,60.0,8.0,480.0,720.0,557.1,1.41
1389,2017-10-03,5,Strength,90.0,6.0,540.0,540.0,77.1,1.16
1390,2017-10-03,6,Combat,70.0,4.0,280.0,1000.0,747.1,1.77
1391,2017-10-03,6,Skills,90.0,8.0,720.0,1000.0,747.1,1.77
1392,2017-10-03,7,Combat,60.0,4.0,240.0,800.0,577.9,1.33
1393,2017-10-03,7,Conditioning,60.0,8.0,480.0,800.0,577.9,1.33
1394,2017-10-03,7,Skills,20.0,4.0,80.0,800.0,577.9,1.33
1395,2017-10-03,8,Combat,80.0,4.0,320.0,1130.0,660.0,1.36
