,Date,PlayerID,Training,FactorRatio,FactorRPE
2082,2018-03-30,6,Yes,4.876885221479432,17.129222454685586
2083,2018-03-30,6,Yes,5.852709136379374,18.196524100023964
2084,2018-03-30,7,Yes,5.23765201412796,22.00353010050939
2085,2018-03-30,7,Yes,6.329388354585921,29.06814598268663
2086,2018-03-30,7,Yes,4.686114100639888,18.74056662393418
2087,2018-03-30,8,Yes,6.503581011496422,21.46981954916243
2088,2018-03-30,8,Yes,10.171998216774957,38.10977466615982
2089,2018-03-30,8,Yes,9.428286124559332,34.59753963733006
2090,2018-03-30,10,Yes,5.45666590986516,14.720450975165587
2091,2018-03-30,10,Yes,9.10601767685131,32.79741676330906
2092,2018-03-30,10,Yes,7.952798594075567,25.35026978300721
2093,2018-03-30,11,Yes,7.858030717160802,27.53167870527599
2094,2018-03-30,11,Yes,4.983468859897494,15.325178644259779
2095,2018-03-30,11,Yes,6.321136169626595,23.919918918935437
2096,2018-03-30,11,Yes,9.039847957375123,32.82330967885872
2097,2018-03-30,13,Yes,7.977231471115573,27.544077072351893
2098,2018-03-30,13,Yes,7.740833220990624,25.295447344280436
2099,2018-03-30,13,Yes,5.126021479585281,18.59412945175244
2100,2018-03-30,13,Yes,6.101845394485224,19.661431097090823
2101,2018-03-30,14,Yes,5.23765201412796,22.00353010050939
2102,2018-03-30,14,Yes,6.367519231170689,26.194124640394474
2103,2018-03-30,14,Yes,5.133751967784774,19.801457233114107
2104,2018-03-30,16,Yes,7.280858022881541,25.737817998934474
2105,2018-03-30,16,Yes,9.215920074457681,33.82317866577393
2106,2018-03-30,16,Yes,5.862642532542272,18.19755729728029
2107,2018-03-30,17,Yes,9.864576742066104,27.740384551053694
2108,2018-03-30,17,Yes,9.651530357674172,28.748307263399
2109,2018-03-30,17,Yes,8.874933680579336,22.69802512972552
2110,2018-03-29,1,Yes,8.244386996124733,33.733563997412844
2111,2018-03-29,1,Yes,8.874666322850981,35.762231494420355
2112,2018-03-29,1,Yes,6.378533638640577,25.13241268657873
2113,2018-03-29,2,Yes,5.366786164245628,22.01696166484162
2114,2018-03-29,2,Yes,9.06380152696274,36.501400775119905
2115,2018-03-29,2,Yes,9.186767011598311,37.26646297136911
2116,2018-03-29,3,Yes,6.572234927466545,28.063322862110304
2117,2018-03-29,3,Yes,8.964467565333765,36.49106880255665
2118,2018-03-29,3,Yes,7.763584886827059,32.63644850011999
2119,2018-03-29,4,Yes,6.571433573433135,26.624245796451575
2120,2018-03-29,4,Yes,8.944600773007968,36.489002408044
2121,2018-03-29,4,Yes,6.448468088797565,25.859183600202368
2122,2018-03-29,5,Yes,6.591300365758929,26.626312190964224
2123,2018-03-29,5,Yes,6.3358366773415975,25.814693134038844
2124,2018-03-29,5,Yes,9.096965769115528,36.53762566323281
2125,2018-03-29,5,Yes,3.8916540163027844,16.285910759894865
2126,2018-03-29,6,Yes,5.337386652773641,22.733400605902013
2127,2018-03-29,6,Yes,9.901079592341949,41.49513694125926
2128,2018-03-29,6,Yes,6.538269331280349,26.58802090833866
2129,2018-03-29,6,Yes,2.675871179902265,9.518977832540491
2130,2018-03-29,8,Yes,6.369000919494384,25.850918022151767
2131,2018-03-29,8,Yes,3.8824009544301705,14.502593878737102
2132,2018-03-29,8,Yes,4.078861560598357,19.445428542554488
2133,2018-03-29,10,Yes,4.1510033278451095,15.250028737487249
2134,2018-03-29,10,Yes,7.838485971416028,30.45297318333856
2135,2018-03-29,10,Yes,9.275766900047682,36.556223213846664
2136,2018-03-29,11,Yes,6.601634438938533,27.346883921049916
2137,2018-03-29,11,Yes,8.974801638513366,37.21164053264234
2138,2018-03-29,11,Yes,5.602458658305574,23.02302983529478
2139,2018-03-29,11,Yes,3.9115208086285795,16.287977154407518
2140,2018-03-29,13,Yes,7.699497055571147,28.234686082004153
2141,2018-03-29,13,Yes,10.082196974292174,37.38093735802354
2142,2018-03-29,13,Yes,6.271748846085685,21.412930715923007
2143,2018-03-29,13,Yes,4.142705848409997,12.898482090282783
2144,2018-03-29,14,Yes,5.458580910560296,22.053566405113095
2145,2018-03-29,14,Yes,9.155596273277409,36.538005515391376
2146,2018-03-29,14,Yes,6.649930869920811,26.626692043122784
2147,2018-03-29,15,Yes,4.1533975086937,15.277334702451794
2148,2018-03-29,15,Yes,9.155195596260702,35.81846698256201
2149,2018-03-29,15,Yes,6.659062912050298,25.18864817472038
2150,2018-03-29,15,Yes,4.091914766375915,14.894803604327189
2151,2018-03-29,16,Yes,5.665423088947052,23.06235431517667
2152,2018-03-29,16,Yes,8.914800584519277,36.48590281627502
2153,2018-03-29,16,Yes,6.40913518116268,26.57458934400643
2154,2018-03-29,16,Yes,3.861052473780681,14.843734102467161
2155,2018-03-29,16,Yes,3.572704200484139,11.49406794069806
2156,2018-03-29,17,Yes,7.0464099729454714,15.605301069006995
2157,2018-03-29,17,Yes,12.914885637363671,40.42373057419618
2158,2018-03-29,17,Yes,8.228227213159792,20.89693204258972
2159,2018-03-28,1,Yes,3.664498946798807,11.530672680969532
2160,2018-03-28,1,Yes,6.529528084915924,24.455678077558787
2161,2018-03-28,2,Yes,4.112938167977105,14.03064035580819
2162,2018-03-28,2,Yes,5.206481275807059,21.275072644531658
2163,2018-03-28,3,Yes,3.85323347389386,11.550303428839714
2164,2018-03-28,3,Yes,6.6896644545724016,26.630824832148082
2165,2018-03-28,4,Yes,4.829813448351428,16.853362556383555
2166,2018-03-28,4,Yes,6.361461704180077,25.877190789859988
2167,2018-03-28,6,Yes,3.7836997007535773,11.543071048045435
2168,2018-03-28,6,Yes,4.8772428085835315,18.787503336768907
2169,2018-03-28,7,Yes,3.7245000007928977,12.25641039733685
2170,2018-03-28,7,Yes,5.265680975767738,20.561733295240245
2171,2018-03-28,8,Yes,3.8830336623825525,11.55340302060869
2172,2018-03-28,8,Yes,6.728997362207286,25.91541908834402
2173,2018-03-28,10,Yes,4.054063547064724,15.267002729888542
2174,2018-03-28,10,Yes,6.559728950421323,25.178316202157127
2175,2018-03-28,11,Yes,3.7845010547869884,12.982148113704167
2176,2018-03-28,11,Yes,5.773319896906716,22.34836162078749
2177,2018-03-28,12,Yes,3.8735009432363605,12.27190835618173
2178,2018-03-28,12,Yes,6.7385300813534785,25.196913752770982
2179,2018-03-28,13,Yes,6.461596892543527,21.505074170015494
2180,2018-03-28,13,Yes,5.345548822087624,21.28953740612021
2181,2018-03-28,14,Yes,3.346630269586086,11.497610368767125
2182,2018-03-28,14,Yes,4.878278525414735,20.52143860224356
2183,2018-03-28,15,Yes,3.2274295156313157,11.485212001691222
2184,2018-03-28,15,Yes,4.330505342607462,18.011138954841652
2185,2018-03-28,16,Yes,3.664498946798807,11.530672680969532
2186,2018-03-28,16,Yes,5.63425235062615,22.333896859198937
2187,2018-03-28,16,Yes,3.674031665944999,10.812167345396494
2188,2018-03-28,17,Yes,6.418043187753308,11.124635753106816
2189,2018-03-28,17,Yes,7.940158724435765,20.86696932215629
2190,2018-03-27,1,Yes,8.977596496378663,37.95848503043625
2191,2018-03-27,2,Yes,5.037333883764223,23.75933050790493
2192,2018-03-27,2,Yes,3.709199293181314,14.446084897656235
2193,2018-03-27,3,Yes,6.179986735125753,28.33310949101239
2194,2018-03-27,4,Yes,6.479982123844564,27.67187284083733
2195,2018-03-27,5,Yes,6.350847973726896,27.6584412765051
2196,2018-03-27,6,Yes,9.167132377507128,39.41719284396516
2197,2018-03-27,7,Yes,6.510583666366667,29.114049498265032
2198,2018-03-27,8,Yes,5.175600076011377,22.334718203834758
2199,2018-03-27,8,Yes,9.1990945886098,37.294802133589975
2200,2018-03-27,10,Yes,4.995196237012399,19.437966521903448
2201,2018-03-27,10,Yes,2.6488204275041465,7.237877497045686
2202,2018-03-27,11,Yes,3.370027429794889,11.957482392637157
2203,2018-03-27,11,Yes,5.145799887522684,22.331618612065782
2204,2018-03-27,11,Yes,2.4938171337974997,8.398690503131226
2205,2018-03-27,12,Yes,6.44938058132246,26.229696183409622
2206,2018-03-27,13,Yes,3.5318897318244957,18.374205960811306
2207,2018-03-27,13,Yes,6.156234192376031,24.357018517766264
2208,2018-03-27,14,Yes,3.335215312398429,17.661309447819985
2209,2018-03-27,16,Yes,5.065251706912515,23.386098185087253
2210,2018-03-27,16,Yes,3.694699812304205,12.253310805567875
2211,2018-03-27,17,Yes,11.674224079729589,39.36165789928096
2212,2018-03-26,1,Yes,6.414492738658659,25.915482072485553
2213,2018-03-26,1,Yes,7.044772065384907,27.944149569493067
2214,2018-03-26,1,Yes,7.167737550020478,28.70921176574228
2215,2018-03-26,1,Yes,1.962425797207735,8.45749686240433
2216,2018-03-26,2,Yes,3.8752624161325686,15.248405179274688
2217,2018-03-26,2,Yes,6.257962334853596,24.39465645529406
2218,2018-03-26,2,Yes,6.361862381196783,26.59672932268935
2219,2018-03-26,3,Yes,6.41289991184348,27.327253173179734
2220,2018-03-26,3,Yes,8.805132549710697,35.75499911362608
2221,2018-03-26,3,Yes,8.909032596053885,37.957071981021365
2222,2018-03-26,4,Yes,4.989874220039498,18.831993802932423
2223,2018-03-26,4,Yes,6.496363842763137,24.419453189445868
2224,2018-03-26,4,Yes,9.228894777098493,37.297901725358955
2225,2018-03-26,5,Yes,5.100177294662574,20.577294238226656
2226,2018-03-26,5,Yes,6.159029050241326,25.103863015560172
2227,2018-03-26,5,Yes,8.901092703722874,37.26380621590022
2228,2018-03-26,5,Yes,3.714846389202514,15.575080641416193
2229,2018-03-26,6,Yes,4.99067557407291,20.271070868591153
2230,2018-03-26,6,Yes,9.125796084788716,36.5349059236224
2231,2018-03-26,6,Yes,7.4868082582833155,30.900889676432783
2232,2018-03-26,6,Yes,2.319627382055341,7.775153430802676
2233,2018-03-26,7,Yes,5.428380045054898,21.330928280514755
2234,2018-03-26,7,Yes,7.820612682922118,29.758674220961094
2235,2018-03-26,7,Yes,9.229295454115197,38.01744025818832
2236,2018-03-26,8,Yes,6.683095112073597,26.6629169312357
2237,2018-03-26,8,Yes,6.4466968619486495,24.414287203164243
2238,2018-03-26,10,Yes,4.402768129597341,17.03709989933458
2239,2018-03-26,10,Yes,3.73779745061989,12.290568890937116
2240,2018-03-26,10,Yes,9.098959272947413,35.845393095367996
2241,2018-03-26,11,Yes,5.438313441217796,21.33196147777108
2242,2018-03-26,11,Yes,6.516230635088933,24.42151958395852
2243,2018-03-26,11,Yes,9.248761569424287,37.2999681198716
2244,2018-03-26,12,Yes,5.249178237106037,20.592792197071535
2245,2018-03-26,12,Yes,6.327095430977173,23.68235030325897
2246,2018-03-26,12,Yes,7.745310921316443,31.222611004913162
2247,2018-03-26,12,Yes,2.5590646067960847,9.533885430429136
2248,2018-03-26,13,Yes,5.9662198316992745,23.840194730660336
2249,2018-03-26,13,Yes,9.244195484710074,35.10822722503958
2250,2018-03-26,13,Yes,7.595674939058483,30.19271631342299
2251,2018-03-26,13,Yes,2.399895905391932,9.222496074512007
2252,2018-03-26,16,Yes,4.8806068622476255,18.820628633112847
2253,2018-03-26,16,Yes,7.263306780968653,27.966879909132224
2254,2018-03-26,16,Yes,6.500529250460643,25.89165555144854
2255,2018-03-26,16,Yes,2.6285983799363675,9.541117811223412
2256,2018-03-26,17,Yes,5.96366979118964,15.49268256806754
2257,2018-03-26,17,Yes,10.098790301905446,31.75651762309878
2258,2018-03-26,17,Yes,11.088433363392214,36.79887704442696
2259,2018-03-25,13,Yes,2.8276215584363023,7.25647504765954
2260,2018-03-23,1,Yes,4.350372134933258,18.013205349354305
2261,2018-03-23,3,Yes,6.51046264662354,25.892688748704867
2262,2018-03-23,6,Yes,4.748108658465863,18.774071772436677
2263,2018-03-23,7,Yes,5.136146148633365,19.828763198078654
2264,2018-03-23,8,Yes,6.460795665809052,25.887522762423238
2265,2018-03-23,8,Yes,3.7325511589143305,17.702637338072993
2266,2018-03-23,11,Yes,6.470328384955245,25.1690174268502
2267,2018-03-23,13,Yes,3.8619649663055764,15.21424668567442
2268,2018-03-23,13,Yes,1.9017442816244254,3.692517171871981
2269,2018-03-23,16,Yes,4.508905796522912,17.310197972626142
2270,2018-03-23,16,Yes,3.3962972504005737,11.50277635504875
2271,2018-03-22,1,Yes,3.311462769648707,13.68521847457386
2272,2018-03-22,1,Yes,2.8542921833576282,13.342833200966973
2273,2018-03-22,2,Yes,4.814913417756549,19.7625755895323
2274,2018-03-22,2,Yes,1.6866946394479019,6.924272878136936
2275,2018-03-22,3,Yes,6.298897950555303,26.557404842807458
2276,2018-03-22,3,Yes,2.372557186702813,11.234694766429792
2277,2018-03-22,3,Yes,2.407901641738644,11.643877773728406
2278,2018-03-22,3,Yes,6.223596061650693,22.199815968693052
2279,2018-03-22,4,Yes,4.349886818711556,19.06920290962447
2280,2018-03-22,4,Yes,4.349886818711556,19.06920290962447
2281,2018-03-22,6,Yes,3.2218278413848367,13.381061499451008
2282,2018-03-22,6,Yes,3.745094148826648,17.645200730699674
2283,2018-03-22,7,Yes,4.873833460443651,21.551058456971695
2284,2018-03-22,7,Yes,2.3872334953794376,10.202734313557029
2285,2018-03-22,7,Yes,2.335283472207845,9.101697879859385
2286,2018-03-22,10,Yes,3.1273849162194365,10.263967788442255
2287,2018-03-22,10,Yes,2.7584884623127253,7.968781199694628
2288,2018-03-22,13,Yes,4.516276493055126,18.71718293919725
2289,2018-03-22,13,Yes,4.101523210789448,20.194339434861046
2290,2018-03-22,13,Yes,1.8123437161583476,3.683218396565054
2291,2018-03-22,16,Yes,2.0590489352561803,11.94754869259878
2292,2018-03-22,16,Yes,1.620943787257486,10.168152747845813
2293,2018-03-22,16,Yes,3.475764419703754,11.511041933099353
2294,2018-03-22,16,Yes,4.446342042898138,17.99041202557361
2295,2018-03-21,2,Yes,2.113487532434066,9.768754572106605
2296,2018-03-21,2,Yes,5.1636180002891665,21.53267275897834
2297,2018-03-21,3,Yes,6.388298516021381,26.566703618114385
2298,2018-03-21,3,Yes,2.2867156929694126,10.532235163835532
2299,2018-03-21,3,Yes,3.684365739124602,11.532739075482183
2300,2018-03-21,4,Yes,3.6616300906080554,14.731475056367065
2301,2018-03-21,4,Yes,4.324467450821198,20.45252991026397
2302,2018-03-21,6,Yes,4.493335185590457,20.470094263621498
2303,2018-03-21,6,Yes,3.278633360496926,12.640416185195049
2304,2018-03-21,7,Yes,4.2867726644772794,16.959484136827115
2305,2018-03-21,7,Yes,4.6347969127196125,20.511864990174598
2306,2018-03-21,8,Yes,4.228906528890447,19.40338495619223
2307,2018-03-21,8,Yes,4.745099987342688,22.25716542546883
2308,2018-03-21,9,Yes,1.735932239396014,7.360866788233911
2309,2018-03-21,9,Yes,1.4826018697429892,5.5747238858090915
2310,2018-03-21,10,Yes,3.565565662186537,12.239879241235645
2311,2018-03-21,10,Yes,6.421062081157462,25.88338997339794
2312,2018-03-21,11,Yes,6.147903504279956,27.234139451827396
2313,2018-03-21,11,Yes,2.0558534003741786,10.481165661975504
2314,2018-03-21,11,Yes,2.5772931505319794,7.922877684116226
2315,2018-03-21,12,Yes,5.110632260286369,18.697701059806047
2316,2018-03-21,13,Yes,4.754678000964667,18.741979673349057
2317,2018-03-21,13,Yes,3.049921004700848,8.031869216472002
2318,2018-03-21,13,Yes,2.5094158162506632,12.027167865477358
2319,2018-03-21,13,Yes,2.0507452240678883,3.70801513071686
2320,2018-03-21,16,Yes,4.694676946970576,18.016241956981744
2321,2018-03-21,16,Yes,2.1416744992753327,10.543114910532685
2322,2018-03-21,16,Yes,2.8478890277788027,7.978079975001555
2323,2018-03-20,1,Yes,1.4924324364318255,4.852844754835098
2324,2018-03-20,1,Yes,1.8333838356845893,6.994866846210511
2325,2018-03-20,1,Yes,3.8677329547709687,13.743077520928075
2326,2018-03-20,2,Yes,1.7480745522916261,6.583891648031223
2327,2018-03-20,2,Yes,5.402019508198707,21.557469493130146
2328,2018-03-20,3,Yes,6.137569431100352,26.51356772174171
2329,2018-03-20,3,Yes,2.0359866080483835,10.479099267462853
2330,2018-03-20,3,Yes,3.4336366542035734,11.479603179109505
2331,2018-03-20,4,Yes,4.746842383042998,19.031502621085195
2332,2018-03-20,4,Yes,4.299204515898111,17.970612011905267
2333,2018-03-20,5,Yes,3.8577995586080713,13.742044323671749
2334,2018-03-20,5,Yes,1.5771929188582368,6.618049508501433
2335,2018-03-20,5,Yes,3.8577995586080713,13.742044323671749
2336,2018-03-20,5,Yes,1.7429022589115228,8.048313221975658
2337,2018-03-20,6,Yes,6.078168577002842,21.7033812899516
2338,2018-03-20,6,Yes,5.64959614815034,19.205480009625592
2339,2018-03-20,7,Yes,5.25198284892404,19.808036268810614
2340,2018-03-20,7,Yes,4.28569165317029,18.022229287899197
2341,2018-03-20,8,Yes,3.8442617962367103,17.230852370249487
2342,2018-03-20,8,Yes,5.063883361643486,20.802802253585725
2343,2018-03-20,9,Yes,1.956098366896252,9.11078480254581
2344,2018-03-20,9,Yes,1.750431592974187,3.7321152222557967
2345,2018-03-20,10,Yes,3.382644545331597,13.773924570138865
2346,2018-03-20,10,Yes,2.807754766110507,7.25440865314689
2347,2018-03-20,11,Yes,6.424435888774265,24.384914843687046
2348,2018-03-20,11,Yes,1.2999988679640044,1.9243801152819588
2349,2018-03-20,11,Yes,4.224377429634599,16.206440455495255
2350,2018-03-20,11,Yes,2.0409245386306947,8.719819493702492
2351,2018-03-20,11,Yes,5.006220398434993,16.844654142032862
2352,2018-03-20,12,Yes,3.61512150450954,13.313609709968743
2353,2018-03-20,13,Yes,4.533749104532331,18.691943368745356
2354,2018-03-20,13,Yes,4.571879981117099,15.817922026453202
2355,2018-03-20,13,Yes,2.025623831019111,10.909493994021876
2356,2018-03-20,13,Yes,1.8298163276355524,3.657978826113158
2357,2018-03-20,14,Yes,4.591867793186021,19.041349170526022
2358,2018-03-20,14,Yes,4.591867793186021,19.041349170526022
2359,2018-03-20,16,Yes,1.452439589338904,7.991044536577679
2360,2018-03-20,16,Yes,1.7933909885916677,10.13306662795309
2361,2018-03-20,16,Yes,4.43401446588665,17.96207286335274
2362,2018-03-20,16,Yes,3.463436842692266,11.482702770878483
2363,2018-03-19,10,Yes,3.196918689359719,10.271200169236533
2364,2018-03-19,10,Yes,7.854978956125022,31.953514707562103
2365,2018-03-18,13,Yes,4.7690994247123175,10.953125008556823
2366,2018-03-17,9,Yes,6.160520619816664,29.050581629329102
2367,2018-03-17,13,Yes,5.275702629020092,11.005818068629411
2368,2018-03-16,1,Yes,8.99466843083916,37.213706927154995
2369,2018-03-16,1,Yes,12.632007818610482,51.49543134585488
2370,2018-03-16,3,Yes,6.445905389166882,27.265135369517154
2371,2018-03-16,3,Yes,9.19750176179462,38.70657323428416
2372,2018-03-16,4,Yes,7.802436983051537,28.899339191965208
2373,2018-03-16,4,Yes,10.57309879397166,38.90376638558614
2374,2018-03-16,5,Yes,6.457721150670179,27.642500481360134
2375,2018-03-16,5,Yes,9.166900219272515,37.264396576856456
2376,2018-03-16,6,Yes,10.639669190464552,39.597412002865845
2377,2018-03-16,6,Yes,12.515055267094901,47.480057978126915
2378,2018-03-16,7,Yes,7.762904552536775,34.41873218402144
2379,2018-03-16,7,Yes,8.281557881145641,35.143648555752925
2380,2018-03-16,9,Yes,11.389620328603272,46.191781857354805
2381,2018-03-16,11,Yes,5.06109895833606,12.160431891177
2382,2018-03-16,11,Yes,6.389233548918968,21.473677501425698
2383,2018-03-16,11,Yes,10.841300490369893,38.93166271150692
2384,2018-03-16,12,Yes,8.120585317537836,26.430579287436814
2385,2018-03-16,12,Yes,10.810698947847788,37.489486054079215
2386,2018-03-16,13,Yes,7.998700844209255,24.60277194011553
2387,2018-03-16,13,Yes,5.3743563836577195,18.619959383160573
2388,2018-03-16,13,Yes,10.712166340252224,38.91823114717469
2389,2018-03-16,14,Yes,7.833718859863923,28.559232165491476
2390,2018-03-16,14,Yes,10.54289792846626,38.1811282609878
2391,2018-03-16,15,Yes,7.827429174638699,26.08950204784829
2392,2018-03-16,15,Yes,10.200596374213532,35.954258659440704
2393,2018-03-16,15,Yes,5.961575817154542,17.48835073701418
2394,2018-03-16,15,Yes,5.127782825182553,15.749100616778929
2395,2018-03-16,16,Yes,6.747425556121992,25.321949751845423
2396,2018-03-16,16,Yes,10.403830382185696,38.16666349939925
2397,2018-03-16,16,Yes,4.948301232661179,11.69126109200004
2398,2018-03-15,1,Yes,5.9852852699916586,22.40318405951426
2399,2018-03-15,1,Yes,9.234662765563883,35.82673256061261
2400,2018-03-15,1,Yes,6.728997362207286,25.91541908834402
2401,2018-03-15,1,Yes,5.476164660528986,20.95976235220973
2402,2018-03-15,2,Yes,4.670412716011598,20.210702591424198
2403,2018-03-15,2,Yes,6.186435057881429,25.079656642364604
2404,2018-03-15,2,Yes,4.547447231376029,19.44564039517499
2405,2018-03-15,2,Yes,5.047035121692508,21.607567438052563
2406,2018-03-15,3,Yes,6.502701154326263,28.05609048131603
2407,2018-03-15,3,Yes,8.885401073047289,37.20234175733541
2408,2018-03-15,3,Yes,9.017899276829052,37.24889861801157
2409,2018-03-15,4,Yes,6.8820857825177315,23.243016310377445
2410,2018-03-15,4,Yes,10.131463278089955,36.666564811475794
2411,2018-03-15,4,Yes,7.6353305938795515,26.036746003634168
2412,2018-03-15,5,Yes,5.17765096013387,21.277792384142078
2413,2018-03-15,5,Yes,6.246035434858814,25.085855825902556
2414,2018-03-15,5,Yes,8.98809908834036,37.2457990262426
2415,2018-03-15,5,Yes,5.106635498669893,21.613766621590514
2416,2018-03-15,6,Yes,6.51431576169273,22.909929812077486
2417,2018-03-15,6,Yes,10.230396562702225,35.95735825120968
2418,2018-03-15,6,Yes,7.734263878491822,25.327539443368057
2419,2018-03-15,6,Yes,5.167115732817439,15.033694872974866
2420,2018-03-15,7,Yes,5.546222334992282,23.049955948100767
2421,2018-03-15,7,Yes,7.490817105714615,30.416811279367177
2422,2018-03-15,7,Yes,4.537513835213131,19.444607197918664
2423,2018-03-15,7,Yes,2.846575985536137,12.709554517031405
2424,2018-03-15,9,Yes,5.209444652454447,20.588659408046237
2425,2018-03-15,9,Yes,5.5150515966713805,22.321498492123034
2426,2018-03-15,10,Yes,4.034196754738929,15.264936335375891
2427,2018-03-15,10,Yes,6.4168966734599575,24.411187611395267
2428,2018-03-15,10,Yes,6.530329438949336,25.894755143217516
2429,2018-03-15,11,Yes,8.095630871036933,26.11739837376907
2430,2018-03-15,11,Yes,3.48246756836567,10.768372309730795
2431,2018-03-15,11,Yes,10.468798070611765,35.98215498536149
2432,2018-03-15,11,Yes,9.267915392105062,32.12753468292484
2433,2018-03-15,12,Yes,6.681981465411872,20.76887856694692
2434,2018-03-15,12,Yes,7.750365940136817,24.576942008707398
2435,2018-03-15,12,Yes,6.54948326163011,20.72232170627075
2436,2018-03-15,12,Yes,4.4299729831006145,11.489367745057486
2437,2018-03-15,13,Yes,6.623182442467898,22.201756449067695
2438,2018-03-15,13,Yes,7.6915669171928425,26.009819890828172
2439,2018-03-15,13,Yes,6.500216957832328,21.436694252818487
2440,2018-03-15,13,Yes,5.247384256154029,16.481037516684196
2441,2018-03-15,14,Yes,6.404247049867447,21.459487576599177
2442,2018-03-15,14,Yes,10.091729693438365,36.662432022450496
2443,2018-03-15,14,Yes,7.58606429008177,26.751118550181904
2444,2018-03-15,16,Yes,5.375918206375115,20.578917796439217
2445,2018-03-15,16,Yes,9.063400849946033,35.781862242290536
2446,2018-03-15,16,Yes,6.56726816573563,25.152043434448906
2447,2018-03-15,16,Yes,3.9905873009150543,15.576704199628754
2448,2018-03-15,17,Yes,4.649744569652392,18.76955913125282
2449,2018-03-15,17,Yes,8.775332361222004,35.751899521857105
2450,2018-03-15,17,Yes,3.5700206084092634,15.50018461851915
2451,2018-03-14,1,Yes,11.708124045630491,47.239240902202496
2452,2018-03-14,1,Yes,3.614431288967614,10.805968161858543
2453,2018-03-14,2,Yes,3.6744323429617047,11.531705878225859
2454,2018-03-14,2,Yes,6.520396042786437,25.89372194596119
2455,2018-03-14,3,Yes,6.263329646302283,22.203948757718354
2456,2018-03-14,3,Yes,6.480662458134848,25.88958915693589
2457,2018-03-14,4,Yes,5.177482314052841,16.889524460354938
2458,2018-03-14,4,Yes,6.718663289027683,25.194847358258333
2459,2018-03-14,5,Yes,5.008213902266878,16.152421574168045
2460,2018-03-14,5,Yes,9.158960326941504,36.57113081173531
2461,2018-03-14,6,Yes,3.503170427343856,11.486835559903783
2462,2018-03-14,6,Yes,3.720503239176421,15.17247595912132
2463,2018-03-14,7,Yes,3.63509943532682,12.247111622029923
2464,2018-03-14,7,Yes,6.490595854297745,25.890622354192214
2465,2018-03-14,8,Yes,5.0086145792835834,16.87196010699741
2466,2018-03-14,8,Yes,6.540262835112233,25.895788340473842
2467,2018-03-14,10,Yes,3.3958965733838684,10.783237822219387
2468,2018-03-14,10,Yes,6.2418602732086015,25.14525388995472
2469,2018-03-14,11,Yes,3.65297272382073,12.941410584407393
2470,2018-03-14,11,Yes,5.641791565940458,22.307624091490716
2471,2018-03-14,12,Yes,3.751906008433,12.23220402414128
2472,2018-03-14,12,Yes,3.9883042585579487,14.480833752212739
2473,2018-03-14,13,Yes,7.467264085844769,21.63673305786889
2474,2018-03-14,13,Yes,6.7893211633875605,23.200592238726575
2475,2018-03-14,16,Yes,3.8433000777309627,11.549270231583387
2476,2018-03-14,16,Yes,6.698796496701888,25.192780963745683
2477,2018-03-13,1,Yes,6.318364065864393,25.839932704490742
2478,2018-03-13,2,Yes,6.510182989349961,28.394510965435668
2479,2018-03-13,3,Yes,6.5395825008219495,27.678072024375282
2480,2018-03-13,4,Yes,9.098679615673834,38.347215312098804
2481,2018-03-13,5,Yes,6.480382800861269,28.391411373666692
2482,2018-03-13,6,Yes,9.065003558012855,38.660016373607995
2483,2018-03-13,7,Yes,7.784364171677749,33.00902747783991
2484,2018-03-13,8,Yes,7.889345102028989,28.32682953609664
2485,2018-03-13,9,Yes,5.511977081532506,24.076476211059926
2486,2018-03-13,9,Yes,4.73538040443767,18.026194077386442
2487,2018-03-13,9,Yes,2.7656270006103267,7.222969899157041
2488,2018-03-13,10,Yes,5.007011998515697,19.815331633746425
2489,2018-03-13,10,Yes,2.599153446689659,7.232711510764059
2490,2018-03-13,11,Yes,5.829478290389485,18.16133240916737
2491,2018-03-13,11,Yes,5.424257727269999,18.919983569258125
2492,2018-03-13,12,Yes,9.015616234471945,36.15302817059556
2493,2018-03-13,13,Yes,7.492898993934892,25.98915594570167
2494,2018-03-13,13,Yes,4.887619971675741,18.569332717600634
2495,2018-03-13,16,Yes,6.297305123740124,27.96917594350164
2496,2018-03-13,16,Yes,3.612437785135729,11.498200729723361
2497,2018-03-12,1,Yes,5.3087786140834226,20.598991380609487
2498,2018-03-12,1,Yes,9.005793976800534,35.08343049088777
2499,2018-03-12,1,Yes,13.490745503130668,55.07946280581271
2500,2018-03-12,2,Yes,5.329046083425923,21.3205963079515
2501,2018-03-12,2,Yes,9.026061446143034,35.80503541822978
2502,2018-03-12,2,Yes,6.510863323640246,26.612227281534228
2503,2018-03-12,3,Yes,6.723630050758598,28.10612678591973
2504,2018-03-12,3,Yes,9.115862688625818,36.53387272636608
2505,2018-03-12,3,Yes,9.229295454115197,38.01744025818832
2506,2018-03-12,4,Yes,5.219378048617345,20.58969260530256
2507,2018-03-12,4,Yes,8.916393411334456,35.07413171558084
2508,2018-03-12,4,Yes,6.382129850539283,27.318334250031366
2509,2018-03-12,5,Yes,5.368779668077513,21.324729096976803
2510,2018-03-12,5,Yes,9.065795030794625,35.809168207255084
2511,2018-03-12,5,Yes,11.798325965129981,48.687616743168164
2512,2018-03-12,6,Yes,5.2277186179650625,22.002496903253068
2513,2018-03-12,6,Yes,8.943799418974558,35.04992534238527
2514,2018-03-12,6,Yes,9.914377042168944,41.52929543485953
